NOR,2022-03-13,1912.0,,,,1508.0,0.533,4330488.0,4023762.0,2896964.0,0.0,
NOR,2022-03-14,5397.0,,,,,,,,,,
NOR,2022-03-15,6126.0,,,,,,,,,,
OMN,2022-03-13,457.0,0.0,,,,,,,,,
OMN,2022-03-14,186.0,0.0,,,,,,,,,
OMN,2022-03-15,183.0,0.0,,,,,,,,,
PAK,2022-03-13,462.0,2.0,,,,0.0165,,,,,
PAK,2022-03-14,473.0,4.0,,,31201.0,,,,,,
PAK,2022-03-15,493.0,4.0,,,,,,,,,
PLW,2022-03-13,0.0,0.0,,,,,,,,,
PLW,2022-03-14,23.0,0.0,,,,,,,,,
PLW,2022-03-15,0.0,0.0,,,,,,,,,
PSE,2022-03-13,0.0,0.0,,,1412.0,,,,,,
PSE,2022-03-14,561.0,13.0,,,1804.0,,,,,,
PSE,2022-03-15,214.0,6.0,,,,,,,,,
PAN,2022-03-13,412.0,6.0,,,4240.0,0.0498,,,,,
PAN,2022-03-14,146.0,3.0,,,,,,,,,
PAN,2022-03-15,323.0,3.0,,,,,,,,,
PNG,2022-03-13,0.0,0.0,,,,,,,,,
PNG,2022-03-14,0.0,0.0,,,,,311111.0,250752.0,,,
PNG,2022-03-15,0.0,0.0,,,,,,,,,
PRY,2022-03-13,115.0,9.0,,,1922.0,0.136,,,,,
PRY,2022-03-14,171.0,10.0,,,,,,,,,
PRY,2022-03-15,229.0,4.0,,,,,,,,,
PER,2022-03-13,770.0,64.0,,,,,28013041.0,24884662.0,10759896.0,54249.0,
PER,2022-03-14,346.0,33.0,,,,,,,,,
PER,2022-03-15,646.0,40.0,,,,,,,,,
PHL,2022-03-13,562.0,169.0,,,,,,63992620.0,10675663.0,,
PHL,2022-03-14,554.0,15.0,,,,,,,,,
PHL,2022-03-15,,,,,,,,,,,
POL,2022-03-13,7578.0,9.0,,,46713.0,0.1688,22556096.0,22284791.0,11518385.0,,
POL,2022-03-14,5295.0,1.0,,,37403.0,,,,,,
POL,2022-03-15,12690.0,178.0,,,,,,,,,
PRT,2022-03-13,0.0,0.0,66.0,1095.0,22698.0,,,,,,
PRT,2022-03-14,32750.0,57.0,,,,,,,,,
PRT,2022-03-15,,,,,,,,,,,
QAT,2022-03-13,121.0,1.0,,,22949.0,,,,1341796.0,1811.0,
QAT,2022-03-14,110.0,1.0,,,,,,,1345505.0,5135.0,
QAT,2022-03-15,102.0,0.0,,,,,,,,,
ROU,2022-03-13,1626.0,26.0,,,,,,8077059.0,,1208.0,
ROU,2022-03-14,2087.0,20.0,,,,,,,,,
ROU,2022-03-15,4854.0,69.0,,,,,,,,,
RUS,2022-03-13,43951.0,581.0,,,,0.2095,,,,,
RUS,2022-03-14,40120.0,522.0,,,,,79017192.0,72236457.0,12614966.0,,
RUS,2022-03-15,36080.0,545.0,,,,,,,,,
RWA,2022-03-13,5.0,0.0,,,6565.0,0.0007,,,,,
RWA,2022-03-14,1.0,0.0,,,6975.0,,,,,,
RWA,2022-03-15,8.0,0.0,,,,,,,,,
SHN,2022-03-13,0.0,,,,,,,,,,
SHN,2022-03-14,0.0,,,,,,,,,,
SHN,2022-03-15,0.0,,,,,,,,,,
KNA,2022-03-13,0.0,0.0,,,,0.015,,,,,
KNA,2022-03-14,1.0,0.0,,,,,,,,,
KNA,2022-03-15,0.0,0.0,,,,,,,,,
LCA,2022-03-13,14.0,0.0,,,,0.0552,,,,,
LCA,2022-03-14,6.0,0.0,,,,,,,,,
LCA,2022-03-15,3.0,0.0,,,,,,,,,
SPM,2022-03-13,0.0,0.0,,,,,,,,,
SPM,2022-03-14,0.0,0.0,,,,,,,,,
SPM,2022-03-15,238.0,0.0,,,,,,,,,
VCT,2022-03-13,0.0,0.0,,,,,,,,,
VCT,2022-03-14,0.0,0.0,,,,,35873.0,29875.0,3379.0,,
VCT,2022-03-15,0.0,0.0,,,,,,,,,
WSM,2022-03-13,0.0,,,,,,,,,,
WSM,2022-03-14,0.0,,,,,,,,,,
WSM,2022-03-15,0.0,,,,,,,,,,
SMR,2022-03-13,0.0,0.0,,,,,,,,,
SMR,2022-03-14,35.0,0.0,,,,,,,,,
SMR,2022-03-15,63.0,0.0,,,,,,,,,
STP,2022-03-13,0.0,0.0,,,,,,,,,
STP,2022-03-14,,0.0,,,,,,,,,
STP,2022-03-15,1.0,0.0,,,,,,,,,
SAU,2022-03-13,145.0,1.0,,,22713.0,0.0073,,,,,
SAU,2022-03-14,146.0,2.0,,,,,,,,,
SAU,2022-03-15,129.0,1.0,,,,,,,,,
SEN,2022-03-13,12.0,0.0,,,1670.0,0.0046,,,,,
SEN,2022-03-14,9.0,0.0,,,1296.0,,,,,,
SEN,2022-03-15,2.0,0.0,,,,,,,,,
SRB,2022-03-13,1366.0,17.0,67.0,1179.0,8085.0,0.1657,,,,,
SRB,2022-03-14,2211.0,17.0,63.0,1104.0,14386.0,,,,,,
SRB,2022-03-15,2415.0,15.0,,,,,,,,,
SYC,2022-03-13,0.0,0.0,,,,,,,,,
SYC,2022-03-14,48.0,0.0,,,,,,,,,
SYC,2022-03-15,108.0,0.0,,,,,,,,,
SLE,2022-03-13,0.0,0.0,,,,,,,,,
SLE,2022-03-14,1.0,0.0,,,,,,,,,
SLE,2022-03-15,2.0,0.0,,,,,,,,,
SGP,2022-03-13,9701.0,6.0,23.0,1325.0,,,,,,,
SGP,2022-03-14,9042.0,8.0,25.0,1285.0,,,,,,,
SGP,2022-03-15,15851.0,6.0,28.0,1283.0,,,,,,,
SVK,2022-03-13,8554.0,37.0,,,10618.0,0.341,2818480.0,2758270.0,1630193.0,,
SVK,2022-03-14,4583.0,32.0,,,,,,,,,
SVK,2022-03-15,12630.0,29.0,,,,,,,,,
SVN,2022-03-13,1108.0,6.0,,,5169.0,0.178,1264210.0,1219375.0,632614.0,11.0,
SVN,2022-03-14,942.0,5.0,,,,,1264228.0,1219412.0,632867.0,298.0,
SVN,2022-03-15,4249.0,4.0,,,,,,,,,
SLB,2022-03-13,633.0,2.0,,,,,,,,,
SLB,2022-03-14,0.0,0.0,,,,,,,,,
SLB,2022-03-15,288.0,5.0,,,,,,,,,
SOM,2022-03-13,0.0,0.0,,,,,,,,,
SOM,2022-03-14,10.0,2.0,,,,,,,,,
SOM,2022-03-15,0.0,0.0,,,,,,,,,
ZAF,2022-03-13,972.0,13.0,,,17697.0,0.0618,20647974.0,17529312.0,1641525.0,23163.0,
ZAF,2022-03-14,671.0,0.0,,,14440.0,,20650525.0,17531396.0,1644959.0,7345.0,
ZAF,2022-03-15,1648.0,2.0,,,,,,,,,
KOR,2022-03-13,309769.0,200.0,1074.0,,492408.0,0.5349,44908133.0,44435034.0,32103844.0,885.0,
KOR,2022-03-14,362328.0,293.0,1158.0,,,,44911681.0,44439758.0,32151084.0,55509.0,
KOR,2022-03-15,400725.0,164.0,1196.0,,,,,,,,
SSD,2022-03-13,10.0,0.0,,,,,,,,,
SSD,2022-03-14,3.0,0.0,,,,,,,,,
SSD,2022-03-15,3.0,0.0,,,,,,,,,
ESP,2022-03-13,0.0,0.0,668.0,4147.0,,,,,,,
ESP,2022-03-14,0.0,0.0,649.0,4168.0,,,,,,,
ESP,2022-03-15,36066.0,281.0,,,,,,,,,
LKA,2022-03-13,311.0,7.0,,,5132.0,0.1342,16952784.0,14262840.0,7570290.0,12418.0,
LKA,2022-03-14,345.0,10.0,,,4543.0,,16972532.0,14336813.0,7613654.0,137085.0,
LKA,2022-03-15,428.0,8.0,,,,,,,,,
SDN,2022-03-13,0.0,0.0,,,,,,,,,
SDN,2022-03-14,58.0,7.0,,,,,,,,,
SDN,2022-03-15,2.0,2.0,,,,,,,,,
SUR,2022-03-13,9.0,0.0,,,68.0,0.15,266903.0,236576.0,,,
SUR,2022-03-14,30.0,0.0,,,,,266905.0,236584.0,46907.0,10.0,
SUR,2022-03-15,35.0,1.0,,,,,,,,,
SWE,2022-03-13,0.0,0.0,,,,,,,,,
SWE,2022-03-14,0.0,0.0,,,,,,,,,
SWE,2022-03-15,3677.0,76.0,,,,,,,,,
CHE,2022-03-13,0.0,0.0,139.0,1687.0,23645.0,0.524,6079396.0,5992140.0,3617771.0,2.0,
CHE,2022-03-14,69146.0,20.0,143.0,1779.0,,,,,,,
CHE,2022-03-15,29033.0,8.0,,,,,,,,,
SYR,2022-03-13,37.0,3.0,,,,,,,,,
SYR,2022-03-14,33.0,0.0,,,,,,,,,
SYR,2022-03-15,32.0,1.0,,,,,,,,,
TWN,2022-03-13,63.0,0.0,,,12311.0,0.0142,19399436.0,18100969.0,11065302.0,,
TWN,2022-03-14,75.0,0.0,,,19409.0,,19404031.0,18114609.0,11131443.0,84376.0,
TWN,2022-03-15,39.0,0.0,,,,,,,,,
TJK,2022-03-13,0.0,0.0,,,,,,,,,
TJK,2022-03-14,0.0,0.0,,,,,,,,,
TJK,2022-03-15,0.0,0.0,,,,,,,,,
TZA,2022-03-13,,0.0,,,,,,,,,
TZA,2022-03-14,,0.0,,,,,,,,,
TZA,2022-03-15,,0.0,,,,,,,,,
THA,2022-03-13,45714.0,69.0,,,,,54393674.0,49893564.0,21698893.0,50486.0,
THA,2022-03-14,19742.0,70.0,,,,,54439036.0,49905803.0,21758692.0,117400.0,
THA,2022-03-15,23945.0,70.0,,,,,,,,,
TLS,2022-03-13,0.0,0.0,,,,,,,,,
TLS,2022-03-14,0.0,0.0,,,,,,,,,
TLS,2022-03-15,0.0,0.0,,,,,,,,,
TGO,2022-03-13,4.0,0.0,,,918.0,0.0049,,,,,
TGO,2022-03-14,6.0,0.0,,,885.0,,,,,,
TGO,2022-03-15,0.0,0.0,,,,,,,,,
TON,2022-03-13,195.0,0.0,,,,,,,,,
TON,2022-03-14,167.0,0.0,,,,,,,,,
TON,2022-03-15,197.0,0.0,,,,,,,,,
TTO,2022-03-13,225.0,3.0,,,,,743725.0,705911.0,140795.0,592.0,
TTO,2022-03-14,218.0,2.0,,,,,743725.0,705911.0,140795.0,0.0,
TTO,2022-03-15,242.0,4.0,,,,,,,,,
TUN,2022-03-13,511.0,15.0,,,,,,,,,
TUN,2022-03-14,368.0,16.0,,,,,7168733.0,6341665.0,1158567.0,,
TUN,2022-03-15,166.0,3.0,,,,,,,,,
TUR,2022-03-13,17426.0,138.0,,,298252.0,0.0817,57734779.0,52897465.0,35611732.0,8524.0,
TUR,2022-03-14,24404.0,133.0,,,319649.0,,57737917.0,52902566.0,35633423.0,29930.0,
TUR,2022-03-15,24614.0,115.0,,,,,,,,,
TCA,2022-03-13,0.0,0.0,,,,,,,,,
TCA,2022-03-14,0.0,0.0,,,,,,,,,
TCA,2022-03-15,0.0,0.0,,,,,,,,,
UGA,2022-03-13,0.0,0.0,,,,,,,,,
UGA,2022-03-14,12.0,0.0,,,,,,,,,
UGA,2022-03-15,56.0,0.0,,,,,,,,,
UKR,2022-03-13,0.0,0.0,,,,,,,,,
UKR,2022-03-14,0.0,0.0,,,,,,,,,
UKR,2022-03-15,0.0,0.0,,,,,,,,,
ARE,2022-03-13,318.0,0.0,,,341261.0,0.0011,,,,,
ARE,2022-03-14,296.0,0.0,,,254597.0,,9890539.0,9554261.0,4871090.0,,
ARE,2022-03-15,280.0,0.0,,,,,,,,,
GBR,2022-03-13,0.0,0.0,257.0,12825.0,565480.0,,52708425.0,49209241.0,38513136.0,26142.0,
GBR,2022-03-14,170814.0,136.0,280.0,13548.0,,,,,,,
GBR,2022-03-15,120057.0,222.0,,,,,,,,,
USA,2022-03-13,5736.0,168.0,3978.0,20484.0,,,254599776.0,216690804.0,96035748.0,6117.0,
USA,2022-03-14,39024.0,,,,,,,,,,
USA,2022-03-15,24442.0,1281.0,,,,,,,,,
URY,2022-03-13,1011.0,5.0,,,6633.0,0.177,2964483.0,2800859.0,2061061.0,1.0,
URY,2022-03-14,1268.0,8.0,,,,,2965564.0,2806092.0,2084112.0,29365.0,
URY,2022-03-15,1638.0,7.0,,,,,,,,,
UZB,2022-03-13,69.0,0.0,,,,,,,,,
UZB,2022-03-14,22.0,0.0,,,,,,,,,
UZB,2022-03-15,21.0,0.0,,,,,,,,,
VUT,2022-03-13,0.0,0.0,,,,,,,,,
VUT,2022-03-14,52.0,0.0,,,,,,,,,
VUT,2022-03-15,82.0,0.0,,,,,,,,,
VAT,2022-03-13,0.0,,,,,,,,,,
VAT,2022-03-14,0.0,,,,,,,,,,
VAT,2022-03-15,0.0,,,,,,,,,,
VEN,2022-03-13,411.0,2.0,,,,,,,,,
VEN,2022-03-14,0.0,0.0,,,,,,,,,
VEN,2022-03-15,50.0,1.0,,,,,,,,,
VNM,2022-03-13,209501.0,95.0,,,,,,,,,
VNM,2022-03-14,264790.0,92.0,,,,,,,,,
VNM,2022-03-15,175480.0,68.0,,,,,,,,,
WLF,2022-03-13,0.0,0.0,,,,,,,,,
WLF,2022-03-14,0.0,0.0,,,,,,,,,
WLF,2022-03-15,0.0,0.0,,,,,,,,,
YEM,2022-03-13,0.0,0.0,,,,,,,,,
YEM,2022-03-14,9.0,0.0,,,,,,,,,
YEM,2022-03-15,0.0,0.0,,,,,,,,,
ZMB,2022-03-13,54.0,0.0,,,,,2740205.0,,,,
ZMB,2022-03-14,0.0,0.0,,,,,,2063376.0,,,
ZMB,2022-03-15,0.0,0.0,,,,,,,,,
ZWE,2022-03-13,446.0,2.0,,,,,4398228.0,3429174.0,168751.0,4486.0,
ZWE,2022-03-14,394.0,2.0,,,,,,,,,
ZWE,2022-03-15,,0.0,,,,,,,,,
